date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,RSI14,BB_upper,BB_lower,KD落入20以下,出現黃金交叉,趨勢向上非鈍化
2022-08-31,667.0,4275779,824,-7,65,882,,22.63,22.62,44.84,721.38,646.22,True,True,False
2022-09-01,648.0,7390933,-2904,36,-359,-3227,,18.88,21.37,39.56,722.84,641.16,False,False,False
2022-09-02,620.0,10901940,-4072,-362,66,-4367,,12.58,18.44,33.33,723.2,631.1,True,False,False
2022-09-05,631.0,5910336,1414,-24,167,1557,,15.43,17.44,37.49,721.12,625.38,True,False,False
2022-09-06,629.0,4176482,-378,210,7,-161,,16.39,17.09,37.04,720.68,619.32,True,False,False
2022-09-07,619.0,5355654,-662,30,-128,-760,,15.2,16.46,34.78,723.14,611.96,True,False,False
2022-09-08,623.0,3442261,-292,72,49,-171,,17.66,16.86,36.45,724.22,606.18,True,True,False
2022-09-12,627.0,5127405,-600,13,187,-399,,21.45,18.39,38.16,723.03,601.67,True,False,False
2022-09-13,626.0,4689244,-569,-160,18,-711,,23.44,20.07,37.88,717.44,599.26,False,False,False
2022-09-14,615.0,6259768,-777,-58,-36,-871,,22.97,21.04,34.91,711.44,596.16,False,False,False
2022-09-15,616.0,3853962,-384,132,-52,-304,,26.17,22.75,35.41,704.53,594.37,False,False,False
2022-09-16,600.0,8391808,-3427,484,0,-2943,,17.44,20.98,31.3,697.8,590.9,False,False,False
2022-09-19,604.0,4322884,169,421,14,604,,14.8,18.92,33.38,691.07,588.73,True,False,False
2022-09-20,605.0,3254305,-895,360,90,-446,,13.84,17.23,33.92,687.65,585.45,True,False,False
2022-09-21,605.0,4364075,-498,291,199,-8,,13.19,15.88,33.92,682.39,583.61,True,False,False
2022-09-22,591.0,5723804,-2221,331,50,-1840,,11.22,14.33,29.98,679.27,579.13,True,False,False
2022-09-23,580.0,4343315,-623,-70,99,-593,,7.48,12.05,27.3,675.5,573.9,True,False,False
2022-09-26,569.0,5278826,-474,2,399,-73,,7.96,10.68,24.9,669.36,569.14,True,False,False
2022-09-27,568.0,4472787,-843,42,211,-591,,8.23,9.87,24.69,667.42,562.58,True,False,False
2022-09-28,545.0,7440529,157,31,203,391,,5.49,8.41,20.38,666.64,552.16,True,False,False
2022-09-29,543.0,8115892,-90,-297,313,-74,,5.07,7.29,20.05,661.03,545.37,True,False,False
2022-09-30,551.0,5860219,1296,25,223,1544,,11.07,8.55,25.23,656.62,540.08,True,True,False
2022-10-03,548.0,3271406,-785,35,141,-609,,13.87,10.33,24.59,656.2,533.3,True,False,False
2022-10-04,573.0,4517792,1072,44,370,1486,,29.15,16.6,38.62,651.55,532.15,True,False,False
2022-10-05,599.0,9728323,2311,76,67,2454,,48.77,27.32,49.21,647.57,533.13,False,False,False
2022-10-06,587.0,7405325,-2,11,28,37,,56.51,37.05,45.33,644.37,533.13,False,False,False
2022-10-07,566.0,6707924,-694,82,3,-609,,52.34,42.15,39.45,639.95,531.85,False,False,False
2022-10-11,553.0,8122275,1721,65,68,1853,,43.78,42.69,36.32,634.51,529.89,False,False,False
2022-10-12,549.0,6851051,-929,34,177,-718,,36.3,40.56,35.38,628.37,528.33,False,False,False
2022-10-13,544.0,7943988,367,25,68,461,,29.09,36.74,34.2,623.93,525.67,False,False,False
2022-10-14,585.0,9366120,1154,71,487,1712,,41.77,38.42,49.19,618.73,527.77,False,True,False
2022-10-17,578.0,6597059,343,122,52,517,,46.9,41.24,47.21,615.94,528.36,False,False,False
2022-10-18,588.0,6538834,44,-49,318,313,,55.07,45.85,50.29,613.23,529.47,False,False,False
2022-10-19,577.0,5894955,297,-10,337,625,,56.41,49.37,47.04,608.86,531.04,False,False,False
2022-10-20,570.0,9114239,-256,-118,194,-181,,56.32,51.69,45.05,603.45,532.95,False,False,False
2022-10-21,567.0,5295651,388,45,149,582,,54.51,52.63,44.18,600.58,533.42,False,False,False
2022-10-24,588.0,6109417,2011,28,198,2237,,65.07,56.78,51.23,601.81,532.99,False,False,False
2022-10-25,563.0,6720783,-1241,70,39,-1131,,57.75,57.1,44.09,601.56,532.64,False,False,False
2022-10-26,579.0,6569981,1001,67,396,1464,,56.92,57.04,48.99,602.52,532.78,False,False,False
2022-10-27,589.0,6098740,1385,14,-373,1026,,65.14,59.74,51.83,604.25,535.45,False,True,False
2022-10-28,565.0,6162964,-1458,-37,-82,-1577,,49.57,56.35,45.31,603.06,538.84,False,False,False
2022-10-31,590.0,17458521,1871,838,796,3505,,56.23,56.31,52.08,604.65,541.15,False,False,False
2022-11-01,599.0,8454173,-831,980,88,236,,67.2,59.94,54.27,606.97,543.93,False,True,False
2022-11-02,599.0,6841497,-394,256,102,-37,,72.07,63.98,54.27,609.94,543.56,False,False,False
2022-11-03,600.0,6419381,-611,85,11,-516,,76.08,68.02,54.54,610.14,543.46,False,False,False
2022-11-04,597.0,4423954,-686,37,10,-638,,76.48,70.84,53.52,611.57,543.03,False,False,False
2022-11-07,620.0,8262942,1119,234,240,1593,,82.62,74.76,59.71,618.74,541.26,False,False,False
2022-11-08,620.0,7912180,-56,453,-36,361,,82.53,77.35,59.71,623.81,542.89,False,False,False
2022-11-09,650.0,12934955,1078,630,106,1815,,86.18,80.3,66.46,635.48,541.32,False,False,False
2022-11-10,660.0,7376979,2233,303,-411,2125,,90.79,83.79,68.36,646.53,541.87,False,False,False
2022-11-11,700.0,17001177,4191,1207,-412,4986,,93.86,87.15,74.57,670.22,529.68,False,False,False
2022-11-14,697.0,9849795,1705,64,-481,1288,,92.41,88.9,73.41,687.57,524.23,False,False,False
2022-11-15,722.0,13979872,4063,160,-392,3832,,92.03,89.95,76.68,708.79,516.41,False,False,True
2022-11-16,729.0,10399350,2413,148,-560,2001,,92.71,90.87,77.51,727.88,512.52,False,False,True
2022-11-17,725.0,6928331,216,29,-195,51,,91.55,91.09,75.84,742.51,513.39,False,False,True
2022-11-18,722.0,5558511,-149,73,-554,-631,,89.07,90.42,74.55,753.81,517.59,False,False,True
2022-11-21,720.0,4436545,-316,-208,-37,-561,,86.39,89.08,73.64,763.89,520.71,False,False,True
2022-11-22,713.0,6289730,-746,-268,-56,-1069,,81.36,86.5,70.43,769.28,530.32,False,False,True
2022-11-23,705.0,3202235,-196,-10,7,-199,,67.68,80.23,66.84,773.12,539.08,False,False,True
2022-11-24,728.0,7750672,1675,828,34,2537,,68.73,76.4,71.36,779.81,546.29,False,False,True
2022-11-25,727.0,5847844,-1167,666,-296,-797,,67.25,73.35,70.91,781.57,560.73,False,False,True
2022-11-28,703.0,5606289,-2247,760,-146,-1633,,44.83,63.84,60.92,781.13,572.47,False,False,True
2022-11-29,713.0,5160799,-266,722,26,483,,42.65,56.78,63.24,781.24,583.76,False,False,True
2022-11-30,733.0,9728516,1633,1121,-550,2204,,55.39,56.32,67.41,782.1,596.3,False,False,True
2022-12-01,741.0,6932733,592,748,-545,795,,62.06,58.23,68.93,781.75,610.75,False,True,True
2022-12-02,739.0,4119211,-274,553,-138,141,,65.42,60.63,68.08,776.9,629.8,False,False,True
2022-12-05,739.0,4535657,-206,313,-131,-23,,67.66,62.97,68.08,773.06,645.54,False,False,True
2022-12-06,725.0,5041043,-1134,-40,-75,-1248,,61.5,62.48,61.85,762.74,666.36,False,False,True
2022-12-07,716.0,5325977,-1064,-82,222,-925,,52.47,59.14,58.17,755.26,680.44,False,False,True
2022-12-08,705.0,4204451,-920,1,-176,-1095,,40.45,52.91,53.94,746.72,693.48,False,False,True
2022-12-09,729.0,4613417,952,-15,-6,931,,45.54,50.46,60.66,746.68,696.42,False,False,True
2022-12-12,712.0,5234621,-1591,-130,-239,-1960,,34.94,45.28,54.59,745.13,699.47,False,False,True
2022-12-13,709.0,6051369,-371,-66,-15,-452,,25.91,38.82,53.57,745.25,698.05,False,False,True
2022-12-14,718.0,4980611,438,-29,94,503,,25.94,34.53,56.21,744.49,697.71,False,False,True
2022-12-15,681.0,14093519,-5428,-397,-88,-5913,,17.29,28.78,44.9,748.26,689.54,False,False,True
2022-12-16,660.0,13076649,112,-1376,141,-1123,,14.75,24.11,39.98,755.17,676.43,True,False,True
2022-12-19,656.0,6975640,-83,-660,12,-731,,12.37,20.19,39.1,760.09,665.11,True,False,True
2022-12-20,646.0,6420511,-367,-541,-52,-960,,8.24,16.21,36.92,765.31,653.19,True,False,True
2022-12-21,654.0,6274754,1129,-536,-250,343,,8.71,13.71,39.82,767.97,645.43,True,False,True
2022-12-22,661.0,4093339,718,-460,-27,232,,12.22,13.21,42.31,766.99,639.71,True,False,True
2022-12-23,660.0,2430760,29,59,-105,-17,,14.13,13.52,42.04,765.43,634.57,True,True,True
2022-12-26,651.0,1515532,-472,19,-17,-470,,11.55,12.86,39.61,766.37,628.43,True,False,True
2022-12-27,656.0,1969029,399,-260,-33,106,,13.26,13.0,41.63,765.49,623.61,True,True,True
2022-12-28,638.0,9053565,-2717,-832,-492,-4041,,20.9,15.63,36.85,762.59,617.01,True,False,False
2022-12-29,629.0,3690707,-553,35,192,-327,,19.6,16.95,34.7,757.64,610.76,False,False,False
2022-12-30,625.0,2648733,-300,21,-13,-292,,15.91,16.6,33.76,751.72,605.28,True,False,False
2023-01-03,644.0,4509288,620,128,215,963,,26.92,20.04,41.83,742.65,604.85,True,True,False
2023-01-04,636.0,3081086,-489,85,-72,-477,,28.58,22.89,39.64,735.71,602.89,False,False,False
2023-01-05,631.0,5429497,-1406,24,10,-1372,,26.81,24.19,38.29,729.74,600.36,False,False,False
2023-01-06,660.0,7951964,1901,-115,159,1945,,48.1,32.16,49.11,724.71,600.89,False,False,True
2023-01-09,675.0,7084736,24,131,72,227,,65.4,43.24,53.64,714.05,606.15,False,False,True
2023-01-10,694.0,8836356,2059,38,-23,2074,,76.05,54.18,58.66,710.01,608.39,False,False,True
2023-01-11,707.0,7050840,566,95,81,742,,84.03,64.13,61.71,709.5,608.7,False,False,True
2023-01-12,715.0,6557029,993,-301,52,744,,87.67,71.98,63.5,708.63,609.27,False,False,True
2023-01-13,694.0,7897961,-91,130,-32,7,,81.62,75.19,56.1,710.81,608.39,False,False,True
2023-01-16,704.0,5310041,851,-127,172,896,,80.49,76.96,58.57,716.73,606.87,False,False,True
2023-01-17,693.0,4750714,-1071,-359,65,-1365,,76.1,76.67,54.91,720.22,607.08,False,False,True
2023-01-30,739.0,18980506,2508,206,277,2991,,84.07,79.14,64.83,733.41,603.19,False,True,True
2023-01-31,718.0,13095953,-1141,50,88,-1003,,76.35,78.21,58.5,739.86,603.14,False,False,True
2023-02-01,724.0,5815887,-278,-406,-33,-717,,71.09,75.83,59.71,746.68,602.62,False,False,True
2023-02-02,747.0,11416420,2157,165,-22,2300,,77.5,76.39,64.04,757.52,600.48,False,True,True
2023-02-03,751.0,6601968,1960,171,-44,2087,,83.92,78.9,64.75,767.59,600.41,False,False,True
2023-02-06,731.0,7693098,-1218,-18,-9,-1245,,77.46,78.42,58.53,772.76,602.74,False,False,True
2023-02-07,717.0,7367549,-2710,45,100,-2565,,64.97,73.94,54.58,774.29,609.11,False,False,True
2023-02-08,744.0,7991431,2313,8,178,2499,,71.65,73.17,60.16,777.64,617.26,False,False,True
2023-02-09,749.0,4016255,882,-60,-18,804,,78.07,74.8,61.12,779.3,628.0,False,True,True
2023-02-10,740.0,3235750,-304,73,-44,-275,,73.67,74.43,58.41,780.24,636.66,False,False,True
2023-02-13,731.0,4171947,52,28,-29,51,,62.62,70.49,55.75,776.93,649.47,False,False,True
2023-02-14,732.0,3487039,-20,1,21,2,,56.16,65.72,55.99,769.3,667.2,False,False,True
2023-02-15,710.0,6977304,-1683,-120,224,-1579,,38.92,56.79,49.61,764.1,677.4,False,False,True
2023-02-16,711.0,5178561,-673,-337,89,-921,,29.83,47.8,49.89,760.57,684.53,False,False,True
2023-02-17,723.0,3610451,779,6,-65,720,,33.06,42.89,53.24,759.56,688.44,False,False,True
2023-02-20,726.0,2619587,361,-160,-68,134,,37.55,41.11,54.07,759.61,690.29,False,False,True
2023-02-21,725.0,2746079,-623,-10,-88,-720,,39.76,40.66,53.73,759.79,691.11,False,False,False
2023-02-22,713.0,4610941,-1015,69,-30,-976,,31.93,37.75,49.68,758.02,694.78,False,False,False
2023-02-23,745.0,8227452,2769,-2,262,3030,,54.62,43.37,58.63,759.26,697.64,False,True,True
2023-02-24,723.0,8209174,-559,44,17,-497,,48.73,45.16,51.81,756.05,703.85,False,False,True
2023-03-01,791.0,16624548,2380,484,413,3277,,64.32,51.55,65.26,770.24,694.86,False,False,True
2023-03-02,775.0,9729803,-1461,679,130,-652,,68.73,57.27,60.95,776.89,693.91,False,False,True
2023-03-03,775.0,6642734,-1472,161,-37,-1348,,71.57,62.04,60.95,782.63,693.27,False,False,True
2023-03-06,784.0,7685453,1176,130,397,1703,,76.58,66.89,62.56,788.9,690.7,False,False,True
2023-03-07,788.0,5202228,-211,67,72,-71,,81.54,71.77,63.29,795.12,688.18,False,False,True
2023-03-08,768.0,8741223,-4848,452,34,-4362,,76.72,73.42,57.31,797.97,689.03,False,False,True
2023-03-09,767.0,5335712,-399,-175,34,-540,,71.69,72.84,57.02,799.94,692.06,False,False,True
2023-03-10,756.0,6008380,-1379,100,1,-1278,,63.07,69.59,53.79,800.71,692.49,False,False,True
2023-03-13,764.0,5327065,-106,387,-41,240,,59.24,66.14,55.75,802.02,692.68,False,False,True
2023-03-14,761.0,6588044,-223,279,-69,-13,,51.03,61.1,54.81,803.28,693.52,False,False,True
2023-03-15,758.0,5292738,-1158,343,-46,-861,,43.63,55.28,53.83,804.15,695.35,False,False,True
2023-03-16,756.0,6000004,-174,52,62,-59,,37.42,49.33,53.15,804.76,697.14,False,False,True
2023-03-17,773.0,6841068,568,236,-79,724,,46.23,48.29,58.01,805.12,703.08,False,False,True
2023-03-20,770.0,5321040,-540,382,9,-150,,52.77,49.78,56.89,804.26,709.84,False,True,True
2023-03-21,771.0,5445430,-1369,100,26,-1243,,60.4,53.32,57.19,804.18,714.72,False,False,True
2023-03-22,781.0,5659553,1372,-1,75,1446,,70.43,59.03,60.14,804.99,719.41,False,False,True
2023-03-23,793.0,4865131,1282,0,-32,1249,,79.63,65.89,63.41,806.72,724.48,False,False,True
2023-03-24,790.0,4406461,192,143,-90,245,,83.52,71.77,62.04,803.68,735.22,False,False,True
2023-03-27,780.0,3071593,-209,211,-68,-66,,78.87,74.14,57.58,803.7,738.7,False,False,True
2023-03-28,766.0,4137411,-1195,-10,-95,-1301,,65.62,71.3,51.95,796.87,749.83,False,False,True
2023-03-29,773.0,2981780,-12,79,-44,22,,54.5,65.7,54.35,794.46,750.44,False,False,True
2023-03-30,778.0,3614487,792,-112,51,731,,52.46,61.29,56.04,794.72,750.48,False,False,True
2023-03-31,787.0,4496209,1191,27,70,1288,,60.78,61.12,58.99,796.23,750.17,False,False,True
2023-04-06,753.0,9301246,-5402,-68,-82,-5552,,42.07,54.77,46.35,795.77,747.53,False,False,True
2023-04-07,749.0,4618526,-1312,-363,83,-1592,,31.97,47.17,45.12,794.55,744.85,False,False,True
2023-04-10,742.0,5956250,-1948,-260,-44,-2252,,23.13,39.16,42.98,796.17,740.63,False,False,True
2023-04-11,756.0,4665168,-116,-119,40,-195,,26.53,34.95,48.27,796.17,739.53,False,False,True
2023-04-12,758.0,4555491,-28,-145,-90,-263,,30.35,33.42,49.0,796.1,739.8,False,False,True
2023-04-13,750.0,5815842,27,-158,-367,-498,,27.57,31.47,46.2,796.49,738.01,False,False,True
2023-04-14,748.0,5990292,-72,-299,-129,-500,,24.38,29.11,45.5,796.98,736.22,False,False,True
2023-04-17,709.0,14840026,-5998,-247,94,-6151,,21.52,26.58,34.52,803.91,724.39,False,False,False
2023-04-18,688.0,15093599,-6250,-790,114,-6925,,15.43,22.86,30.28,813.08,708.42,False,False,False
2023-04-19,675.0,11632986,-3407,-365,277,-3495,,10.29,18.67,27.99,820.3,691.4,True,False,False
2023-04-20,673.0,10238247,-2493,-92,542,-2043,,10.9,16.08,27.64,824.88,677.12,True,False,False
2023-04-21,665.0,5480008,-2192,-10,-52,-2254,,8.61,13.59,26.24,828.24,663.16,True,False,False
2023-04-24,676.0,4802301,164,-63,91,192,,10.79,12.66,31.39,826.8,654.1,True,False,False
2023-04-25,650.0,9007698,-3231,-25,97,-3159,,7.19,10.84,26.66,824.86,641.74,True,False,False
2023-04-26,649.0,7417677,-2459,244,598,-1617,,7.85,9.84,26.49,821.08,631.42,True,False,False
2023-04-27,662.0,4770671,203,-2,101,301,,16.35,12.01,32.37,815.78,624.92,True,True,False
2023-04-28,665.0,6790242,-1444,667,-42,-819,,24.74,16.25,33.68,811.25,619.35,True,False,False
2023-05-02,671.0,6448130,-567,-32,596,-2,,39.9,24.14,36.35,804.05,616.35,False,False,False
2023-05-03,680.0,6817126,586,7,506,1099,,57.03,35.1,40.24,794.36,616.24,False,False,False
2023-05-04,668.0,5752312,-3175,54,750,-2371,,61.28,43.83,37.0,781.02,617.68,False,False,False
2023-05-05,675.0,3271540,-551,-136,425,-262,,69.53,52.4,40.03,773.71,617.19,False,False,False
2023-05-08,675.0,3131678,-252,-71,367,43,,73.17,59.32,40.03,766.26,617.24,False,False,False
2023-05-09,677.0,2224247,85,-11,181,254,,77.04,65.23,40.98,759.36,617.64,False,False,False
2023-05-10,668.0,3945608,-1832,39,636,-1157,,67.49,65.98,38.08,747.89,620.31,False,False,False
2023-05-11,668.0,3193160,-451,45,566,160,,60.55,64.17,38.08,733.35,625.85,False,False,False
2023-05-12,673.0,5310815,-1813,-59,771,-1101,,61.48,63.27,40.78,718.09,633.41,False,False,False
2023-05-15,680.0,3670003,-132,116,308,292,,68.52,65.02,44.43,697.82,646.88,False,True,False
2023-05-16,680.0,3837504,-417,-286,213,-490,,69.14,66.39,44.43,690.12,651.68,False,False,False
2023-05-17,685.0,8035289,-2644,19,3120,495,,74.66,69.15,47.13,689.44,652.06,False,False,False
2023-05-18,689.0,4642695,-967,22,620,-325,,78.06,72.12,49.26,691.79,651.11,False,False,False
2023-05-19,698.0,5282896,781,3,317,1101,,85.37,76.54,53.77,696.26,649.14,False,False,False
2023-05-22,705.0,4735362,592,101,63,756,,87.47,80.18,56.97,702.0,647.4,False,False,False
2023-05-23,716.0,5482158,678,479,309,1466,,88.37,82.91,61.48,709.67,643.73,False,False,False
2023-05-24,711.0,5846655,-1697,505,84,-1108,,86.23,84.02,58.48,713.6,645.9,False,False,False
2023-05-25,708.0,4795371,-1324,548,169,-607,,81.3,83.11,56.69,715.53,649.87,False,False,False
2023-05-26,730.0,11322817,392,359,690,1441,,83.64,83.29,65.11,723.65,648.55,False,True,False
2023-05-29,738.0,10781343,100,424,48,571,,80.87,82.48,67.58,732.5,647.0,False,False,True
2023-05-30,763.0,18933732,3013,376,244,3632,,83.46,82.81,73.82,747.21,641.49,False,True,False
2023-05-31,759.0,12616197,-672,597,331,256,,83.35,82.99,71.45,758.0,638.6,False,False,False
2023-06-01,748.0,6475068,-1242,123,5,-1114,,77.32,81.1,65.25,764.14,640.46,False,False,False
2023-06-02,751.0,6602831,23,326,185,535,,74.7,78.97,66.12,770.18,642.02,False,False,False
2023-06-05,759.0,5479487,1195,39,309,1544,,76.65,78.19,68.37,776.76,643.84,False,False,False
2023-06-06,757.0,4539092,-1184,13,221,-950,,76.47,77.62,67.17,781.94,646.66,False,False,False
2023-06-07,768.0,5460461,1479,-17,323,1785,,81.75,79.0,70.27,787.31,651.29,False,True,True
2023-06-08,768.0,7438271,608,26,634,1267,,81.53,79.84,70.27,791.13,657.47,False,False,True
2023-06-09,764.0,4669885,-2063,65,597,-1401,,74.11,77.93,67.58,793.32,664.38,False,False,False
2023-06-12,767.0,3946889,-922,-40,470,-492,,72.86,76.24,68.55,795.5,670.9,False,False,True
2023-06-13,779.0,7414411,1635,-34,988,2589,,78.97,77.15,72.15,798.34,677.96,False,True,True
2023-06-14,780.0,5431002,516,7,824,1347,,83.89,79.4,72.44,800.37,685.43,False,False,True
2023-06-15,766.0,8544438,-3074,-2,1415,-1662,,71.48,76.76,62.8,799.1,694.4,False,False,False
2023-06-16,751.0,10727794,-5208,430,971,-3807,,47.66,67.06,54.45,796.46,702.34,False,False,False
2023-06-19,785.0,20318537,1957,1760,2730,6447,,58.76,64.29,65.61,798.11,708.69,False,False,True
2023-06-20,691.0,28362644,-2522,-334,-6412,-9268,,39.17,55.92,37.93,802.33,701.97,False,False,False
2023-06-21,693.0,17552774,5558,331,-7464,-1575,,29.14,46.99,38.52,805.05,697.45,False,False,False
2023-06-26,685.0,4807895,-1782,321,-80,-1541,,20.04,38.01,37.0,808.57,691.63,False,False,False
2023-06-27,681.0,4722955,-938,-31,224,-745,,13.65,29.89,36.23,813.33,681.97,False,False,False
2023-06-28,695.0,6520526,1551,-78,144,1617,,13.53,24.43,40.88,815.2,675.8,True,False,False
2023-06-29,696.0,5304709,470,-22,-21,427,,13.74,20.87,41.21,814.69,669.61,True,False,False
2023-06-30,688.0,5442323,-1563,-64,-91,-1717,,11.52,17.75,39.32,814.54,662.66,True,False,False
2023-07-03,691.0,3088086,72,-145,98,25,,10.92,15.48,40.42,814.43,657.07,True,False,False
2023-07-04,700.0,3880537,508,-83,94,520,,22.1,17.68,43.73,813.1,653.3,True,True,False
2023-07-05,697.0,3803541,-773,-66,-163,-1002,,37.4,24.25,42.88,810.59,649.61,False,False,False
2023-07-06,690.0,4539581,-1266,-68,-15,-1349,,38.27,28.92,40.87,808.1,645.4,False,False,False
2023-07-07,682.0,4819527,-1914,-27,-112,-2053,,28.18,28.68,38.64,803.71,641.19,False,False,False
2023-07-10,673.0,6111018,-2053,20,-148,-2180,,18.78,25.38,36.25,798.86,636.54,False,False,False
2023-07-11,686.0,3472971,165,-49,92,209,,26.06,25.61,41.85,793.06,634.54,True,True,False
2023-07-12,685.0,4353464,-407,-30,-145,-583,,30.71,27.31,41.55,785.8,633.6,False,False,False
2023-07-13,680.0,5685109,-831,-191,-43,-1065,,28.25,27.62,39.99,774.48,635.02,False,False,False
2023-07-14,692.0,6182648,1190,-66,-107,1016,,39.95,31.73,45.29,760.54,640.16,False,False,False
2023-07-17,683.0,4524171,-1894,-48,-348,-2289,,37.74,33.73,42.27,748.22,644.18,False,False,False
2023-07-18,683.0,4934643,-1288,-82,109,-1261,,37.98,35.15,42.27,738.21,647.39,False,False,False
2023-07-19,696.0,6475653,3260,-60,-897,2303,,54.81,41.7,48.06,702.18,674.52,False,False,False
2023-07-20,692.0,2629394,-1243,46,-127,-1324,,60.9,48.1,46.52,702.28,674.52,False,False,False
2023-07-21,682.0,11982886,-4205,66,-153,-4292,,61.88,52.69,42.81,701.83,673.87,False,False,False
2023-07-24,675.0,7662267,-890,-143,-153,-1186,,57.56,54.32,40.38,702.43,672.27,False,False,False
2023-07-25,665.0,7473142,-2885,-97,-166,-3147,,47.59,52.08,37.15,704.48,668.62,False,False,False
2023-07-26,655.0,7778681,-2061,-23,-50,-2134,,33.86,46.0,34.19,706.89,662.21,False,False,False
2023-07-27,658.0,4857149,-193,-12,33,-172,,26.83,39.61,35.84,707.24,658.06,False,False,False
2023-07-28,658.0,4310361,-994,49,-138,-1083,,22.14,33.79,35.84,707.93,654.37,False,False,False
2023-07-31,690.0,17202994,7970,212,76,8257,,41.71,36.43,51.01,707.81,654.39,False,True,False
2023-08-01,713.0,14701465,5006,705,152,5863,,60.08,44.31,58.59,710.91,652.59,False,False,True
2023-08-02,709.0,9248789,1679,338,-461,1555,,68.0,52.21,56.94,713.27,651.43,False,False,True
2023-08-04,706.0,7295888,303,58,-394,-33,,71.59,58.67,55.68,715.69,650.61,False,False,False
2023-08-07,706.0,5595685,51,167,-79,139,,73.99,63.78,55.68,718.45,650.25,False,False,False
2023-08-08,690.0,5805650,-1639,237,-199,-1601,,67.51,65.02,48.94,718.95,651.45,False,False,False
2023-08-09,701.0,3247603,590,214,35,839,,68.74,66.26,53.14,720.44,651.46,False,False,False
2023-08-10,693.0,4544788,-467,293,-58,-232,,65.32,65.95,49.93,720.97,651.73,False,False,False
2023-08-11,679.0,5202231,-1955,151,-141,-1945,,46.51,59.47,44.82,720.97,651.63,False,False,False
2023-08-14,672.0,3774054,-996,410,-57,-643,,34.71,51.21,42.48,720.42,650.18,False,False,False
2023-08-15,678.0,2827119,297,69,1,367,,30.55,44.32,45.12,720.31,649.79,False,False,False
2023-08-16,689.0,6070735,990,349,-217,1123,,37.03,41.89,49.69,720.64,650.06,False,False,False
2023-08-17,674.0,4930026,-2644,134,21,-2488,,30.48,38.09,44.28,719.52,648.98,False,False,False
2023-08-18,674.0,3292501,-357,60,93,-203,,27.16,34.45,44.28,718.7,648.0,False,False,False
2023-08-21,669.0,2756277,-662,114,-78,-625,,20.81,29.9,42.49,718.63,646.77,False,False,False
2023-08-22,672.0,3767273,-307,73,-198,-431,,19.28,26.36,43.95,718.64,646.46,False,False,False
2023-08-23,671.0,2124750,-235,33,-37,-239,,18.06,23.59,43.55,718.42,647.28,True,False,False
2023-08-24,691.0,6428618,2826,32,32,2890,,38.08,28.42,52.76,717.85,651.45,True,True,False
2023-08-25,694.0,5811245,1930,-79,-86,1765,,54.42,37.09,53.98,717.4,655.5,False,False,False
2023-08-28,701.0,6133086,2375,-88,94,2381,,63.26,45.81,56.76,717.1,660.1,False,False,False
2023-08-29,710.0,5358981,2557,-223,-13,2321,,71.43,54.35,60.11,719.67,659.53,False,False,False
2023-08-30,709.0,4407859,-313,5,0,-308,,76.19,61.63,59.56,718.86,659.94,False,False,False
2023-08-31,705.0,6359299,442,88,18,548,,76.64,66.64,57.29,718.15,660.25,False,False,False
2023-09-01,710.0,3098361,1334,105,57,1496,,80.26,71.18,59.37,718.89,659.91,False,False,False
2023-09-04,711.0,2522028,-6,243,-42,194,,83.22,75.19,59.8,719.81,659.49,False,False,False
2023-09-05,718.0,5279205,1856,141,170,2167,,88.81,79.73,62.71,723.77,658.33,False,False,False
2023-09-06,712.0,3242836,-161,37,-100,-223,,83.02,80.83,58.78,725.38,657.82,False,False,False
2023-09-07,717.0,3316214,652,329,21,1002,,81.73,81.13,60.98,728.44,657.16,False,False,False
2023-09-08,709.0,4521206,-2028,598,-7,-1436,,67.19,76.48,55.84,730.02,658.58,False,False,False
2023-09-11,714.0,2183539,-68,425,-49,308,,65.43,72.8,58.21,731.53,661.27,False,False,False
2023-09-12,728.0,7009423,2542,728,284,3554,,75.76,73.78,64.03,735.6,662.2,False,True,False
2023-09-13,732.0,9660616,474,1355,-17,1811,,74.54,74.04,65.5,740.26,661.84,False,False,False
2023-09-14,733.0,5768123,568,340,68,976,,74.5,74.19,65.88,743.52,664.48,False,False,False
2023-09-15,763.0,17615207,8125,495,326,8946,,83.0,77.13,74.79,753.41,663.49,False,False,True
2023-09-18,782.0,12668690,2184,546,-38,2692,,85.0,79.75,78.6,766.05,662.15,False,False,True
2023-09-19,773.0,6470728,-41,576,-233,302,,83.04,80.85,72.97,773.45,664.85,False,False,True
2023-09-20,759.0,5579484,-176,254,-159,-81,,76.61,79.43,65.16,775.64,671.46,False,False,True
2023-09-21,746.0,5238125,-936,181,82,-673,,66.15,75.01,58.86,776.94,675.66,False,False,True
2023-09-22,746.0,7898746,-2035,444,162,-1429,,58.96,69.66,58.86,777.87,679.93,False,False,True
2023-09-25,755.0,4731685,500,-5,-2,493,,54.23,64.52,61.82,780.04,683.16,False,False,True
2023-09-26,737.0,3992725,-1540,247,-65,-1357,,42.12,57.05,53.52,780.35,685.55,False,False,True
2023-09-27,737.0,3938690,-58,-233,30,-260,,32.77,48.96,53.52,780.41,688.29,False,False,True
2023-09-28,735.0,4663792,-131,398,-65,203,,25.49,41.14,52.6,779.79,691.91,False,False,True
2023-10-02,745.0,3984135,-448,434,91,76,,27.49,36.59,56.58,779.96,695.24,False,False,True
