date,close,volume,外資,投信,自營商,三大法人合計(張),融資增減(張),K,D,KD落入20以下,出現黃金交叉,趨勢向上非鈍化,新手投資建議
2023-06-01,30.6,6760259,-689.0,354.0,-53.0,-388.0,,64.43,68.68,False,False,False,❌ 空頭或無訊號
2023-06-02,31.1,10541150,4822.0,287.0,110.0,5220.0,,69.93,69.1,False,True,False,⭐ 弱勢反彈
2023-06-05,31.15,9636302,974.0,169.0,119.0,1262.0,,72.71,70.3,False,False,False,❌ 空頭或無訊號
2023-06-06,31.05,6702765,-1455.0,-20.0,86.0,-1389.0,,69.53,70.04,False,False,False,❌ 空頭或無訊號
2023-06-07,31.55,14964825,3667.0,68.0,570.0,4305.0,,78.02,72.7,False,True,False,⭐ 弱勢反彈
2023-06-08,30.9,12102379,-5575.0,-27.0,-304.0,-5907.0,,62.01,69.14,False,False,False,❌ 空頭或無訊號
2023-06-09,30.9,8750673,-3367.0,-9.0,-161.0,-3537.0,,51.34,63.21,False,False,False,❌ 空頭或無訊號
2023-06-12,31.05,10044277,1093.0,-323.0,-39.0,731.0,,50.1,58.84,False,False,False,❌ 空頭或無訊號
2023-06-13,31.25,9990229,2279.0,-178.0,432.0,2533.0,,55.62,57.77,False,False,False,❌ 空頭或無訊號
2023-06-14,32.3,33235374,11186.0,-67.0,670.0,11788.0,,67.78,61.1,False,True,False,⭐ 弱勢反彈
2023-06-15,32.7,29076312,2963.0,-384.0,601.0,3180.0,,77.76,66.66,False,False,False,❌ 空頭或無訊號
2023-06-16,32.15,19472491,-5844.0,-531.0,-262.0,-6637.0,,72.76,68.69,False,False,False,❌ 空頭或無訊號
2023-06-19,31.85,11530391,-2369.0,-98.0,-283.0,-2750.0,,65.5,67.63,False,False,False,❌ 空頭或無訊號
2023-06-20,31.9,11002762,1084.0,-291.0,99.0,892.0,,61.31,65.52,False,False,False,❌ 空頭或無訊號
2023-06-21,31.95,10157862,2381.0,-154.0,223.0,2450.0,,59.18,63.41,False,False,False,❌ 空頭或無訊號
2023-06-26,31.4,9731945,-2550.0,-19.0,-128.0,-2697.0,,50.56,59.13,False,False,False,❌ 空頭或無訊號
2023-06-27,30.7,11914076,-3895.0,-113.0,-274.0,-4283.0,,33.71,50.65,False,False,False,❌ 空頭或無訊號
2023-06-28,30.7,6447922,-786.0,-141.0,120.0,-807.0,,23.15,41.49,False,False,False,❌ 空頭或無訊號
2023-06-29,30.9,7062951,846.0,-66.0,67.0,847.0,,18.84,33.94,False,False,False,❌ 空頭或無訊號
2023-06-30,30.95,7946937,854.0,-22.0,122.0,953.0,,16.64,28.17,True,False,False,⭐ 弱勢反彈
2023-07-03,30.85,7970021,368.0,-85.0,66.0,349.0,,15.39,23.91,True,False,False,⭐ 弱勢反彈
2023-07-04,30.8,8289722,677.0,-25.0,80.0,732.0,,13.49,20.44,True,False,False,⭐ 弱勢反彈
2023-07-05,31.5,15996774,266.0,262.0,-143.0,385.0,,28.53,23.14,True,True,False,⭐⭐ 偏多觀察
2023-07-06,30.65,18867912,-10980.0,-93.0,-684.0,-11758.0,,19.02,21.76,False,False,False,❌ 空頭或無訊號
2023-07-07,30.15,14294538,-1839.0,-56.0,-281.0,-2176.0,,14.48,19.34,True,False,False,⭐ 弱勢反彈
2023-07-10,30.0,12775317,-5092.0,-26.0,-222.0,-5340.0,,12.09,16.92,True,False,False,⭐ 弱勢反彈
2023-07-11,30.15,5877609,629.0,-118.0,3.0,514.0,,12.94,15.6,True,False,False,⭐ 弱勢反彈
2023-07-12,29.9,10410830,-803.0,-82.0,-260.0,-1145.0,,10.21,13.8,True,False,False,⭐ 弱勢反彈
2023-07-13,29.8,11063413,862.0,-111.0,5.0,757.0,,6.81,11.47,True,False,False,⭐ 弱勢反彈
2023-07-14,30.1,7542197,1565.0,-124.0,-28.0,1414.0,,9.3,10.75,True,False,False,⭐ 弱勢反彈
2023-07-17,30.1,8267740,2281.0,-338.0,103.0,2047.0,,10.96,10.82,True,True,False,⭐⭐ 偏多觀察
2023-07-18,30.5,18396446,-3077.0,5882.0,-46.0,2759.0,,21.89,14.51,True,False,False,⭐ 弱勢反彈
2023-07-19,30.1,14628573,-7019.0,3584.0,-409.0,-3844.0,,25.71,18.24,False,False,False,❌ 空頭或無訊號
2023-07-20,29.8,31324056,-5521.0,4008.0,-546.0,-2060.0,,32.29,22.92,False,False,False,❌ 空頭或無訊號
2023-07-21,29.55,16268311,-7025.0,4472.0,-164.0,-2717.0,,31.63,25.83,False,False,False,❌ 空頭或無訊號
2023-07-24,29.6,17909714,-5597.0,4748.0,-45.0,-894.0,,33.47,28.37,False,False,False,❌ 空頭或無訊號
2023-07-25,30.2,20128925,776.0,-105.0,294.0,964.0,,46.12,34.29,False,False,False,❌ 空頭或無訊號
2023-07-26,29.7,11555497,-5130.0,-72.0,-8.0,-5210.0,,45.03,37.87,False,False,False,❌ 空頭或無訊號
2023-07-27,30.0,11001731,384.0,5.0,127.0,516.0,,50.02,41.92,False,False,False,❌ 空頭或無訊號
2023-07-28,30.2,11020432,-1158.0,471.0,91.0,-596.0,,57.16,47.0,False,False,False,❌ 空頭或無訊號
2023-07-31,29.95,14920172,-3666.0,787.0,186.0,-2693.0,,57.71,50.57,False,False,False,❌ 空頭或無訊號
2023-08-01,30.0,13273089,-2509.0,299.0,48.0,-2163.0,,61.06,54.07,False,False,False,❌ 空頭或無訊號
2023-08-02,29.55,14707585,-5733.0,1440.0,-275.0,-4568.0,,53.61,53.91,False,False,False,❌ 空頭或無訊號
2023-08-04,29.5,7306052,-1802.0,993.0,-52.0,-861.0,,47.57,51.8,False,False,False,❌ 空頭或無訊號
2023-08-07,29.7,5667881,712.0,988.0,-70.0,1630.0,,43.71,49.1,False,False,False,❌ 空頭或無訊號
